twitterHandle,walletAddress,quoteTweetLink,claimNumber,createdAt
"swift_ash","0x57bdA252edff40d497c8a9a64336d7d9c0297561","https://x.com/swift_ash/status/2095925885809328968","","2026-09-04T21:15:49.000Z"
"swift_ronin","0xEA93fFDb5191683f4544F155284023302464Bf67","https://x.com/swift_ronin/status/2095522270469060052","","2026-09-04T21:14:16.000Z"
"swift_wolf","0xb09B789914E3994998EfF2188B82BFcAAC05E3ce","https://x.com/swift_wolf/status/2094954490738598394","","2026-09-04T21:15:12.000Z"
"swiftember","0x45feD71110f31E9E10bf4Aa5df115fA329a26CCB","https://x.com/swiftember/status/2095470725649672247","","2026-09-04T21:17:17.000Z"
"swiftfalcon","0xD6AaE89510f2a949C45dF90E6F4B92d50f4e3922","https://x.com/swiftfalcon/status/2095777840563201709","","2026-09-04T21:21:01.000Z"
"swiftghost","0x603AFB1CEe3A3FFC70174c3B47aCf9C6c5906b2e","https://x.com/swiftghost/status/2094949966375032536","","2026-09-04T21:16:35.000Z"
"swimgood","0xA06B571C7730eeDBB0cB3d05FD82e0cc7c130fF4","https://x.com/swimgood/status/2095042343019103640","","2026-09-04T21:14:53.000Z"
"swtysgt","0x73Aa7AeFD002C180fB107026715B348E7b8e18F8","https://x.com/SWTYSGT/status/2095082180372100968","","2026-09-04T21:16:45.000Z"
"sxbt","0x84C537b8dFC79E4FAF224918461ff4242b184680","https://x.com/SXBT/status/2094924883284849654","","2026-09-04T21:19:29.000Z"
"sxin","0x8BF202eDC2F93f6e307F87C7022Cb301eb4EEf68","https://x.com/Sxin/status/2095213564052268918","","2026-09-04T21:15:28.000Z"
"sycha","0xb82fEe59321848608178ceDC1C638fD46916c6C1","https://x.com/SYCHA/status/2095815106352416199","","2026-09-04T21:20:54.000Z"
"sychonixx","0xcFb56900D5796C90870BEcCBFE8ad09111E5a091","https://x.com/sychonixx/status/2095149854063976454","","2026-09-04T21:20:29.000Z"
"syedimran","0x2Ea8D2BD31faAB4EF4B092A4a0BF785b38d6c849","https://x.com/syedimran/status/2095731389639735816","","2026-09-04T21:16:33.000Z"
"synergy","0xCdfc228649999d01BB12cCFa6aD7B63e5728950D","https://x.com/Synergy/status/2095619884979143384","","2026-09-04T21:17:52.000Z"
"syntaaa26","0xBA47829eAFa77aD7cbA2d889747d2ccF6FD68b45","https://x.com/syntaaa26/status/2095730525446654159","","2026-09-04T21:18:43.000Z"
"synwonger","0xE07Ad706D12cB1AabEFb5E85827fc8B2baCb5257","https://x.com/synwonger/status/2095976193277281342","","2026-09-04T21:19:28.000Z"
"vothaithinh102","0x5cb73120ad854900bd4c66c889c5464db8529c38","https://x.com/Haunting_Hoods/status/2095494665466237398?s=20","29","2026-09-04T03:44:51.000Z"
"t1dori","0x335141b6BDe09aD9f7ec98c776B88ee17aBC1e67","https://x.com/t1dori/status/2095796158814456763","","2026-09-04T21:20:49.000Z"
"t34rudy","0x78c0e5038a746e473CaEdd4e640a4F669bb3bd51","https://x.com/T34Rudy/status/2095800752235531298","","2026-09-04T21:16:19.000Z"
"t520","0x2AB29DbC4998d9975AF9a9b9921B09C2A9534687","https://x.com/t520/status/2095359283542532539","","2026-09-04T21:16:37.000Z"
"WalterFlor7lwf","0xb3D8401827fC2C0b2F9155FCa4E661E528003501","https://x.com/WalterFlor7lwf/status/2094052815361015809","","2026-09-04T08:58:50.000Z"
"Reyy_Key","0x9977ef1165b22ee5994956cf8bc8bd77ebff24b4","https://x.com/Reyy_Key/status/2095751931709051223?s=20","56","2026-09-04T05:53:43.000Z"
"t_huong","0xb2b0780A5ea8e6BaB710f8D3618cb7997cef6212","https://x.com/t_huong/status/2095716034657782176","","2026-09-04T21:20:11.000Z"
"ta2funk","0xF8c7Bd04F1986f5C94665bC609fB981BE367972a","https://x.com/ta2funk/status/2095988058365780095?s=20","458","2026-09-04T21:31:42.000Z"
"tadipura","0xF9c9a0aAc94149C6C02645cf28059ec011b12170","https://x.com/Tadipura/status/2095713383089277973","","2026-09-04T21:16:28.000Z"
"tahawen","0x9673920b8dfe2db6f643454e5a64c888fee78a84","https://x.com/tahawen/status/2095875553001677169","231","2026-09-04T14:04:39.000Z"
"tahosa","0xE02870a6efb58dB8C9a325FD02a76D064A58c075","https://x.com/Tahosa/status/2095976196570886047","","2026-09-04T21:18:36.000Z"
"tahsini","0x2679943B8c0F080595Bb6eBa85aa83040E779209","https://x.com/Tahsini/status/2095483651859819135","","2026-09-04T21:20:45.000Z"
"taihen","0xD34309DEb4c92931A699aB32cEA41596499720B4","https://x.com/taihen/status/2095079366495231922","","2026-09-04T21:18:23.000Z"
"taikhoan88","0x99AEeC6271C444C9864d43E3B27b77e548d00D01","https://x.com/taikhoan88/status/2095743425243546822","","2026-09-04T21:20:51.000Z"
"taka4649","0x9B1FCB9C2Fdd129353dbB898fdEBc79D323E5f60","https://x.com/taka4649/status/2095241318990890422","","2026-09-04T21:17:42.000Z"
"take1214","0x3E19D6E5fDE0C285fFFe32A0b7ACA5EF44fC912A","https://x.com/take1214/status/2095550368645619587","","2026-09-04T21:17:14.000Z"
"takemaru","0x6b995F639aeb43215779A58f2AD658Aa9b7333e9","https://x.com/takemaru/status/2095037742756988855","","2026-09-04T21:17:59.000Z"
"takeshi19843","0xe7dDA52761560355C323BF78EF4Bb9F9F052A74C","https://x.com/Takeshi19843/status/2095766651782904748","","2026-09-04T21:17:43.000Z"
"takgeo21","0xA7f8B51f3D74fe48F158374d939c761e954bF538","https://x.com/takgeo21/status/2095474136276310472","","2026-09-04T21:15:25.000Z"
"taki_crypto","0x3bC009854d7d0146cc1b9E01943234A2Ba325048","https://x.com/taki_crypto/status/2095845506535701115","","2026-09-04T21:19:54.000Z"
"talama","0x9CAdfFF9D2aA029e7eB296A8390f16f73320D1cf","https://x.com/talama/status/2095882120965231238","","2026-09-04T21:17:07.000Z"
"taliatalia","0x91A74F0733e6169294D0401E56B44736fBFcAdad","https://x.com/taliatalia/status/2095802977528441490","","2026-09-04T21:21:07.000Z"
"tamepanther","0x90e926e40878EE6B8A5461C94deF21C64D7F2449","https://x.com/tamepanther/status/2095232912543122023","","2026-09-04T21:15:08.000Z"
"tamerelic","0xa51Ff5E5a9C5F8b802999A8CB02b98b96df06503","https://x.com/tamerelic/status/2094985319210467022","","2026-09-04T21:16:08.000Z"
"tameryus","0x614aE893bF11Fd8F0a9D2e6CfD3f0FD677126DE0","https://x.com/tameryus/status/2095906373635858004","","2026-09-04T21:16:52.000Z"
"tamluu","0xB017896D661f99887b9941a05038BfdeAaae544f","https://x.com/TamLuu/status/2095407522186263237","","2026-09-04T21:14:08.000Z"
"tammo","0x3c479694ba952Ef358DA89bCa141524Ec1913e51","https://x.com/tammo/status/2095132492547939702","","2026-09-04T21:15:56.000Z"
"tanabota","0x38119A6084b4518d10A01bD5864510F827092410","https://x.com/TANABOTA/status/2095365305299175591","","2026-09-04T21:16:54.000Z"
"tanakam31023","0xB006799D8108C1418A52FE3435637F250810d7D7","https://x.com/TanakaM31023/status/2095033601633006459","","2026-09-04T21:18:36.000Z"
"tanakayo","0xC9939EF56D3b67e82AdBCEd35B4519E1C7E3854f","https://x.com/tanakayo/status/2095773291527830967","","2026-09-04T21:21:19.000Z"
"tanatheurs","0x0F8be7e3620FA9D635d9e22aB2695334cA187c4E","https://x.com/tanatheurs/status/2095568829408944078","","2026-09-04T21:14:15.000Z"
"tanbir51","0x6fCEBF343bC898A04b44c63201816017251c08F5","https://x.com/Tanbir51/status/2095169417417572912","","2026-09-04T21:20:36.000Z"
"tanmoypc","0xf7B47E60B1C77c24344c70316e8B8a5ee8a6A4dB","https://x.com/Tanmoypc/status/2095107755743572666","","2026-09-04T21:18:56.000Z"
"tanxiz","0xEC58b311291c1437F5f8F6D6fB70A1DFa6e4d715","https://x.com/tanxiz/status/2095799748930286488","","2026-09-04T21:19:06.000Z"
"tanzilk","0x8642E4b923481F1b5Ec1c5C858B593D5494Ef1A8","https://x.com/Tanzilk/status/2095468976444735812","","2026-09-04T21:21:06.000Z"
"tapenomh","0x8bE6E9030D5aF6Af2b4189d29473a639D786FD5a","https://x.com/tapenomh/status/2095627847444241821","","2026-09-04T21:14:51.000Z"
"tar_an","0xb5F1059bc0014120Da2b664eB3a2A1816b51edF8","https://x.com/tar_an/status/2095216412313321672","","2026-09-04T21:20:06.000Z"
"tareq1981","0xFf1de4244D6B255A69F885a90a995CC165F48Fc0","https://x.com/tareq1981/status/2095710717906351918","","2026-09-04T21:19:06.000Z"
"tarev","0x23C89eBE6B6785CF8EbaAd3277744d84Cc57A4F7","https://x.com/TarEv/status/2095650691152605028","","2026-09-04T21:16:09.000Z"
"tarivan2706","0x255F73cE38a3f50d2A44c8d548Ad76Ba1AD61DCd","https://x.com/tarivan2706/status/2096037174231830982?s=20","601","2026-09-05T05:59:05.000Z"
"tashib","0x75f02A35bdcE4830BaEd7cd91b5b704c56aECEC7","https://x.com/Tashib/status/2095531344141475708","","2026-09-04T21:17:18.000Z"
"tatarin","0xAE0C7FbEBAFc92ca81a25456Ecbc622562722cbb","https://x.com/Tatarin/status/2095931321612289447","","2026-09-04T21:20:59.000Z"
"tate_prophet","0xcDe950e6A0e4726Cc53269e35373C76916c0A989","https://x.com/tate_prophet/status/2094975326729063271","","2026-09-04T21:19:02.000Z"
"tatehunter","0x8552A6e327096579773500ffeDCD372D4b3C2406","https://x.com/tatehunter/status/2094935124952386121","","2026-09-04T21:14:45.000Z"
"tatemonk","0xc5fcc34409F63F65536735Ad0e06D68C60B8819B","https://x.com/tatemonk/status/2095626265023323470","","2026-09-04T21:14:20.000Z"
"taufeeq","0x0D76207D49A8a9A96C37eE45454ca9112ebf1378","https://x.com/Taufeeq/status/2095074849236673396","","2026-09-04T21:17:26.000Z"
"taurus_17m","0x2b5D3739A51d37Bb889F5253B96A772959044995","https://x.com/Taurus_17m/status/2095872569879351773","","2026-09-04T21:17:06.000Z"
"tawgaw22","0xae4d19FD5B38CdE181a7f41a5822bc21525F4d57","https://x.com/tawgaw22/status/2095460243146569395","","2026-09-04T21:20:15.000Z"
"tayfuni","0x550850D7D479E2a31E149dD1831F1258F697905b","https://x.com/tayfuni/status/2095050231221963558","","2026-09-04T21:19:11.000Z"
"tbinh","0xA8C0682a3341e03127e9C724b5De0dC48eF8F9c0","https://x.com/tbinh/status/2095933184425623947","","2026-09-04T21:17:43.000Z"
"tclapadp115","0x5b756De60713D79FD3F5d0270c29F243F953a4Fb","https://x.com/tclapadp115/status/2095119426470445830","","2026-09-04T21:18:46.000Z"
"tcommon","0x3e5Cbfb244B1a835c7B471c7549da21120eDa447","https://x.com/TCOMMON/status/2095762507914656983","","2026-09-04T21:16:32.000Z"
"tdungt1505","0x2215cd48D0492039022CFb455a907422C6580eDF","https://x.com/tdungt1505/status/2095098644625378808","","2026-09-04T21:20:14.000Z"
"tea1","0x48251f232Bc7FF77e777Ca5D4a72e41e746fE88F","https://x.com/tea1/status/2095711783966461186","","2026-09-04T21:20:31.000Z"
"teafield","0x4f3e701EC2a6807616067425Fc1E4D652f3ec75B","https://x.com/teafield/status/2095618299890639087","","2026-09-04T21:18:38.000Z"
"teamgod","0x36F18fd40567bda4a97815E19486511B61762F06","https://x.com/teamgod/status/2095769054869483238","","2026-09-04T21:14:31.000Z"
"tebh","0xB84380B618f9d6A3CDff9392dDEea89b8bc0a036","https://x.com/Tebh/status/2095900835678636831","","2026-09-04T21:14:33.000Z"
"teguharifiant","0x36CcB394Ba2e0dd85d6805c772ae90d3a66fA8E4","https://x.com/teguharifiant/status/2095241511633649555","","2026-09-04T21:15:53.000Z"
"tehangek","0x4757Bdb4F6B3dcc565ce6E5950dbB3835D2dDE13","https://x.com/tehangek/status/2095812035630166634","","2026-09-04T21:14:57.000Z"
"tehbotl7772","0x0E9077AbA4a52b30b8B2D346e8058C95475c84CC","https://x.com/i/status/2095906441945338311","325","2026-09-04T16:10:59.000Z"
"teiteitei","0x8fa25c4282c2F837982374d8DA569370c0e13dE8","https://x.com/teiteitei/status/2095286267245151280","","2026-09-04T21:16:48.000Z"
"tempest55","0x230Fa18bEf5412C27053569ae13DD8EB161d9289","https://x.com/Tempest55/status/2095829492087076833","","2026-09-04T21:21:11.000Z"
"tenderpoison","0xACC5DDAc3da47C686b69954B682DC6508C76f90E","https://x.com/TenderPoison/status/2095862118382842989","","2026-09-04T21:21:03.000Z"
"tenngg","0x6af3CFDF88BaC719c8C9b77FC7b3AB344e41881a","https://x.com/Tenngg/status/2095261181449263402","","2026-09-04T21:18:08.000Z"
"tenor","0x3db361BC1EF96EbDe6f39614117026758eF4D86F","https://x.com/Tenor/status/2095147051257509162","","2026-09-04T21:19:30.000Z"
"tenorman","0x3a4A049b086b83eFF4a57E9eaff5fcfba8305df7","https://x.com/tenorman/status/2095649687932038183","","2026-09-04T21:15:40.000Z"
"terambos","0xAFE8012bf38ea76c4B5D46B3855c30016F076A9f","https://x.com/terambos/status/2095324498533162398","","2026-09-04T21:14:02.000Z"
"terumaru","0x63c67f51cBea4Fa55d5EB95a6b954214992bC779","https://x.com/Terumaru/status/2095294245647943686","","2026-09-04T21:19:20.000Z"
"tesnetsatu","0xaa2d78D1ACc75ddbc138AC2674E45A27c8Bb5a72","https://x.com/TesnetSatu/status/2094982335586075246","","2026-09-04T21:16:22.000Z"
"tess_ferry","0xde0B1a27202a0370a2188019FF164507B603A5aF","https://x.com/tess_ferry/status/2095444386843990109","","2026-09-04T21:17:20.000Z"
"tessknight","0xCcBc704A32D8E737EeAB594636d7eC1218d2C4f0","https://x.com/tessknight/status/2095385230229950275","","2026-09-04T21:14:07.000Z"
"tessmist","0xCcf920A113E37c909Fa2cF1596a184a8F44E06C7","https://x.com/tessmist/status/2094927940949259447","","2026-09-04T21:21:18.000Z"
"testo69","0x3A744a0b8894ba2bF796E90a2CE45328ddED1fD9","https://x.com/testo69/status/2095954634674890889","","2026-09-04T21:15:22.000Z"
"AlexanderP68sc","0x6B1E20c3130713b9243FdBdf5a6124d21c331a4E","https://x.com/AlexanderP68sc/status/2093239799874846721","","2026-09-04T08:59:35.000Z"
"tflo","0xBA42E0dEF6bBDf8031EE92B9001CC3d23a27eAf7","https://x.com/Tflo/status/2095604407024032449","","2026-09-04T21:20:24.000Z"
"thakurhouse__","0x0Ed42003A8b2313f8a93B2641aB9d90B1630e3b0","https://x.com/thakurhouse__/status/2095919972326001403","","2026-09-04T21:19:52.000Z"
"thambui","0xe587202a27bbF4B653bf560B92704E260e19D8d0","https://x.com/Thambui/status/2094897618790061515","","2026-09-04T21:16:46.000Z"
"thangleo","0x48D43ea87EC8F1E7734164b26dAbE0481b9dDd9a","https://x.com/Thangleo/status/2095184000935140774","","2026-09-04T21:16:23.000Z"
"thanh64658279","0xF5B9DBbC0FA8121722f84A410f279A185a011E5f","https://x.com/Thanh64658279/status/2095405305722805538","","2026-09-04T21:16:29.000Z"
"thanhdoan","0x000F91cc7ca12f7c82Ff39693328DD465a98B512","https://x.com/thanhdoan/status/2095387812895403080","","2026-09-04T21:19:58.000Z"
"thanhho1","0xe5CBa155C4E7dF27F01100ef81F1C1C7F4b48357","https://x.com/thanhho1/status/2095974322200542055","","2026-09-04T21:17:24.000Z"
"thanhnc","0xCc25A10C8C28037AEFBbDA88Cc318310dE4E2E24","https://x.com/ThanhNc/status/2095101021434934009","","2026-09-04T21:21:07.000Z"
"thanhttadp","0xe5c2A8680C6C81244FEFB49E7E32f07B7cF421f4","https://x.com/thanhttadp/status/2094933976132522993","","2026-09-04T21:19:24.000Z"
"thao2","0x388CaE1691CE061f0Fc4fDda226cd537dd5EC15d","https://x.com/thao2/status/2095776668827147053","","2026-09-04T21:16:56.000Z"
"thao3","0xdF94a3b3A2b26B36Fbb48B129e7947E1Dd6B47F3","https://x.com/thao3/status/2095426053550570322","","2026-09-04T21:14:46.000Z"
"thatguy24","0xf253d2816508E864622808E735eABfBb2571c582","https://x.com/ThatGuy24/status/2095745964148692241","","2026-09-04T21:21:32.000Z"
"the_anchor","0x1091b727ff764B71809Dc69f16908Be7f1b5912f","https://x.com/the_anchor/status/2095034128716132473","","2026-09-04T21:14:45.000Z"
"the_ash","0xF3Ed21140bDF0170B6FCc6B3100e19f2E1459eFA","https://x.com/the_ash/status/2095524948855054869","","2026-09-04T21:21:38.000Z"
"the_bard","0x0637dA5221dc8Ed098E33d3EA7F5bc71bbEC2953","https://x.com/the_bard/status/2095215837064799495","","2026-09-04T21:20:00.000Z"
"the_baron","0x5559404F82F8476BD16f47B745D5F871D02D5575","https://x.com/the_baron/status/2095561085606177912","","2026-09-04T21:21:28.000Z"
"the_bear","0x12534748E77739f5F1e23eeF5D49E755B4D7Ac09","https://x.com/the_bear/status/2095484231403316065","","2026-09-04T21:21:26.000Z"
"the_blade","0x8b4075B79F7B1d3820fc9F508Db595df273C8d59","https://x.com/the_blade/status/2095419384141749841","","2026-09-04T21:15:40.000Z"
"the_captain","0xAf31D7f8ee8E2711950F00c281E1C56fB2C3d656","https://x.com/the_captain/status/2095172289838548091","","2026-09-04T21:18:17.000Z"
"the_comet","0xFC92332982B3dF044BB6C771c0112a0D84c7F24E","https://x.com/the_comet/status/2095357741880676667","","2026-09-04T21:16:01.000Z"
"the_compass","0x7a808C39782Acb5dD9C79C9227464DD7A942Dd0C","https://x.com/the_compass/status/2095504864571655161","","2026-09-04T21:17:03.000Z"
"the_dusk","0x017AC4a537349B11286b1260687840B78cD0902D","https://x.com/the_dusk/status/2095696199605855093","","2026-09-04T21:19:44.000Z"
"the_eclipse","0x17d2641643aa5d94fEFC3e4D6f894C88a07b7C88","https://x.com/the_eclipse/status/2095203289960259955","","2026-09-04T21:19:32.000Z"
"the_ember","0x4f7608a0b614fa66311ef700864fF61e07fDCE1d","https://x.com/the_ember/status/2095203320805182470","","2026-09-04T21:18:48.000Z"
"the_falcon","0x0b71d12BB73A557A4e10fC339abc50FA6f754671","https://x.com/the_falcon/status/2095272202195329256","","2026-09-04T21:14:39.000Z"
"the_fox","0x854FCc981d9d7314D967eF01F3ecA04845f3D38A","https://x.com/the_fox/status/2095609096658699311","","2026-09-04T21:17:07.000Z"
"the_frost","0x76952df81DAcD04363438b1F904d39266D2621df","https://x.com/the_frost/status/2095488370481016613","","2026-09-04T21:14:37.000Z"
"the_harbor","0xc58874BC771767C3702A6D5E26fA165D5647f9dC","https://x.com/the_harbor/status/2095371778183433846","","2026-09-04T21:19:17.000Z"
"the_hawk","0xf1e1dF3c07aa16b9dF656DE6F095a05A68F50bA0","https://x.com/the_hawk/status/2095772226958224507","","2026-09-04T21:16:25.000Z"
"the_herald","0x0AbeFb643bB4bE145664248699ae673684D29311","https://x.com/the_herald/status/2094922290879633141","","2026-09-04T21:19:55.000Z"
"the_jester","0x958ABfEbF3A28bA2f221D4D0E37A3ED7703d2316","https://x.com/the_jester/status/2095515757486962194","","2026-09-04T21:20:12.000Z"
"the_knight","0x7B16B30327b4741A01796C75D1316D6690394a2B","https://x.com/the_knight/status/2095494600854635350","","2026-09-04T21:18:45.000Z"
"the_lantern","0x8d17AAfC6164DEb6E5FCd6FdeA35136EF6A28ff0","https://x.com/the_lantern/status/2095835176563101708","","2026-09-04T21:18:44.000Z"
"the_ledger","0x749cE99b1A0F05FfbdEaA5Ef328A1c8e3f0F7D25","https://x.com/the_ledger/status/2095095032515780811","","2026-09-04T21:16:44.000Z"
"the_lion","0x24ed9A02c222cA5894b62E7afa7A81efFb086E9c","https://x.com/the_lion/status/2095695440522654051","","2026-09-04T21:21:10.000Z"
"the_moon","0x34A4B6ee9c1911f62BfA6405988e285F97255ce1","https://x.com/the_moon/status/2094951695192166648","","2026-09-04T21:16:01.000Z"
"the_oracle","0xE1E58B5808154B4618E22fb0db5b21E522C0b60F","https://x.com/the_oracle/status/2095234739509423451","","2026-09-04T21:17:02.000Z"
"the_owl","0x552fE5b8a477628066703b84782D689d78635497","https://x.com/the_owl/status/2095616326099094716","","2026-09-04T21:21:13.000Z"
"the_panther","0xEC08cefAbAfB38E76977DeC7e7dFbB2F1D4D064e","https://x.com/the_panther/status/2095132651200712836","","2026-09-04T21:18:29.000Z"
"the_phoenix","0x400d81c949089E52D1b75585e1d28F95e1C9E416","https://x.com/the_phoenix/status/2095324094828308699","","2026-09-04T21:15:58.000Z"
"the_prism","0x08741192BE0aE353cB51273c049e4B3c872F4b9d","https://x.com/the_prism/status/2095532923938310711","","2026-09-04T21:17:29.000Z"
"the_prophet","0x973723af499Ad20bEA497a63c6c3eFc7000527bA","https://x.com/the_prophet/status/2095636535591619042","","2026-09-04T21:21:29.000Z"
"the_ranger","0xD2348E80d17B9E15B9BDC1b72Ff11bec9610c9A4","https://x.com/the_ranger/status/2095674405120935361","","2026-09-04T21:18:38.000Z"
"the_raven","0x5A4c8917b7147035d452AEf12D5FDB3ED9961616","https://x.com/the_raven/status/2095458243743818143","","2026-09-04T21:19:10.000Z"
"the_relic","0x545e72Be634F4028dF3cBe34826065480673b434","https://x.com/the_relic/status/2095138260399097114","","2026-09-04T21:16:36.000Z"
"the_river","0xDDE13ED15Ac66233dB478185a65B00b92768Cd78","https://x.com/the_river/status/2095941729869763435","","2026-09-04T21:17:29.000Z"
"the_rogue","0x292DE0cD5779B6b20E9fbDa7FBBbCd7fDa790cc2","https://x.com/the_rogue/status/2095768732817626817","","2026-09-04T21:19:56.000Z"
"the_rune","0x38650477aC3Fc1697BC7477e692B263C8F71cC4d","https://x.com/the_rune/status/2095074992994752857","","2026-09-04T21:17:22.000Z"
"the_sage","0xec44920Ed4DB20516BF82D1f97DbebA98BACAA38","https://x.com/the_sage/status/2095797874660794559","","2026-09-04T21:17:20.000Z"
"the_sailor","0x5D4F8609F32B1470aabB960344D78F6ab35Eb689","https://x.com/the_sailor/status/2095256009376058174","","2026-09-04T21:19:08.000Z"
"the_samurai","0xBABA25d736FE262f87f712b747cB95a5C9023972","https://x.com/the_samurai/status/2095089863025713440","","2026-09-04T21:16:51.000Z"
"the_scholar","0xf59F36A46098F76BB8106aa1fe9955C84105b802","https://x.com/the_scholar/status/2095521379472988163","","2026-09-04T21:14:51.000Z"
"the_scribe","0xAf5976884620160081d4E809AB87aACb25a24707","https://x.com/the_scribe/status/2095691325995715276","","2026-09-04T21:20:21.000Z"
"the_signal","0x05a2d82A7D109474404EE6BC1bd10f55d4e2EcA8","https://x.com/the_signal/status/2095974001239792506","","2026-09-04T21:20:02.000Z"
"the_spear","0x7aD60cb2DFA7688162d64D5a17dee4be346E857F","https://x.com/the_spear/status/2095527416632684961","","2026-09-04T21:15:14.000Z"
"the_storm","0x75F13514a72A7bBB03CceBF8A2423CEef2E7A988","https://x.com/the_storm/status/2095757604522123315","","2026-09-04T21:20:42.000Z"
